"PH","2017-01-10","28"
"PH","2017-01-11","37"
"PH","2017-01-12","25"
"PH","2017-01-13","30"
"PH","2017-01-14","30"
"PH","2017-01-15","21"
"PH","2017-01-16","38"
"PH","2017-01-17","19"
"PH","2017-01-18","30"
"PH","2017-01-19","35"
"PH","2017-01-20","25"
"PH","2017-01-21","31"
"PH","2017-01-22","22"
"PH","2017-01-23","28"
"PH","2017-01-24","28"
"PH","2017-01-25","28"
"PH","2017-01-26","24"
"PH","2017-01-27","27"
"PH","2017-01-28","39"
"PH","2017-01-29","40"
"PH","2017-01-30","29"
"PH","2017-01-31","26"
"PH","2017-02-01","23"
"PH","2017-02-02","21"
"PH","2017-02-03","32"
"PH","2017-02-04","32"
"PH","2017-02-05","21"
"PH","2017-02-06","22"
"PH","2017-02-07","38"
"PH","2017-02-08","29"
"PH","2017-02-09","24"
"PH","2017-02-10","33"
"PH","2017-02-11","29"
"PH","2017-02-12","29"
"PH","2017-02-13","27"
"PH","2017-02-14","26"
"PH","2017-02-15","32"
"PH","2017-02-16","33"
"PH","2017-02-17","29"
"PH","2017-02-18","25"
"PH","2017-02-19","35"
"PH","2017-02-20","27"
"PH","2017-02-21","29"
"PH","2017-02-22","33"
"PH","2017-02-23","18"
"PH","2017-02-24","31"
"PH","2017-02-25","32"
"PH","2017-02-26","27"
"PH","2017-02-27","35"
"PH","2017-02-28","34"
"PH","2017-03-01","25"
"PH","2017-03-02","35"
"PH","2017-03-03","34"
"PH","2017-03-04","27"
"PH","2017-03-05","22"
"PH","2017-03-06","21"
"PH","2017-03-07","29"
"PH","2017-03-08","32"
"PH","2017-03-09","21"
"PH","2017-03-10","21"
"PH","2017-03-11","26"
"PH","2017-03-12","25"
"PH","2017-03-13","39"
"PH","2017-03-14","23"
"PH","2017-03-15","26"
"PH","2017-03-16","35"
"PH","2017-03-17","30"
"PH","2017-03-18","34"
"PH","2017-03-19","37"
"PH","2017-03-20","34"
"PH","2017-03-21","31"
"PH","2017-03-22","29"
"PH","2017-03-23","36"
"PH","2017-03-24","28"
"PH","2017-03-25","30"
"PH","2017-03-26","22"
"PH","2017-03-27","22"
"PH","2017-03-28","20"
"PH","2017-03-29","25"
"PH","2017-03-30","37"
"PH","2017-03-31","23"
"PH","2017-04-01","32"
"PH","2017-04-02","32"
"PH","2017-04-03","30"
"PH","2017-04-04","24"
"PH","2017-04-05","38"
"PH","2017-04-06","29"
"PH","2017-04-07","32"
"PH","2017-04-08","27"
"PH","2017-04-09","29"
"PH","2017-04-10","38"
"PH","2017-04-11","26"
"PH","2017-04-12","26"
"PH","2017-04-13","28"
"PH","2017-04-14","26"
"PH","2017-04-15","37"
"PH","2017-04-16","23"
"PH","2017-04-17","36"
"PH","2017-04-18","21"
"PH","2017-04-19","22"
"PH","2017-04-20","26"
"PH","2017-04-21","18"
"PH","2017-04-22","17"
"PH","2017-04-23","25"
"PH","2017-04-24","34"
"PH","2017-04-25","29"
"PH","2017-04-26","26"
"PH","2017-04-27","24"
"PH","2017-04-28","21"
"PH","2017-04-29","19"
"PH","2017-04-30","33"
"PH","2017-05-01","35"
"PH","2017-05-02","29"
"PH","2017-05-03","17"
"PH","2017-05-04","30"
"PH","2017-05-05","28"
"PH","2017-05-06","30"
"PH","2017-05-07","38"
"PH","2017-05-08","25"
"PH","2017-05-09","36"
"PH","2017-05-10","33"
"PH","2017-05-11","20"
"PH","2017-05-12","33"
"PH","2017-05-13","28"
"PH","2017-05-14","24"
"PH","2017-05-15","31"
"PH","2017-05-16","25"
"PH","2017-05-17","26"
"PH","2017-05-18","26"
"PH","2017-05-19","29"
"PH","2017-05-20","25"
"PH","2017-05-21","25"
"PH","2017-05-22","26"
"PH","2017-05-23","28"
"PH","2017-05-24","17"
"PH","2017-05-25","26"
"PH","2017-05-26","20"
"PH","2017-05-27","29"
"PH","2017-05-28","37"
"PH","2017-05-29","23"
"PH","2017-05-30","26"
"PH","2017-05-31","22"
"PH","2017-06-01","27"
"SG","2017-01-01","21"
"SG","2017-01-02","42"
"SG","2017-01-03","22"
"SG","2017-01-04","29"
"SG","2017-01-05","20"
"SG","2017-01-06","25"
"SG","2017-01-07","31"
"SG","2017-01-08","20"
"SG","2017-01-09","20"
"SG","2017-01-10","31"
"SG","2017-01-11","22"
"SG","2017-01-12","29"
"SG","2017-01-13","13"
"SG","2017-01-14","26"
"SG","2017-01-15","17"
"SG","2017-01-16","24"
"SG","2017-01-17","29"
"SG","2017-01-18","20"
"SG","2017-01-19","26"
"SG","2017-01-20","19"
"SG","2017-01-21","20"
"SG","2017-01-22","22"
"SG","2017-01-23","23"
"SG","2017-01-24","30"
"SG","2017-01-25","32"
"SG","2017-01-26","25"
"SG","2017-01-27","23"
"SG","2017-01-28","25"
"SG","2017-01-29","34"
"SG","2017-01-30","24"
"SG","2017-01-31","28"
"SG","2017-02-01","23"
"SG","2017-02-02","29"
"SG","2017-02-03","22"
"SG","2017-02-04","33"
"SG","2017-02-05","36"
"SG","2017-02-06","27"
"SG","2017-02-07","31"
"SG","2017-02-08","27"
"SG","2017-02-09","28"
"SG","2017-02-10","23"
"SG","2017-02-11","29"
"SG","2017-02-12","21"
"SG","2017-02-13","37"
"SG","2017-02-14","28"
"SG","2017-02-15","28"
"SG","2017-02-16","20"
"SG","2017-02-17","29"
"SG","2017-02-18","34"
"SG","2017-02-19","27"
"SG","2017-02-20","28"
"SG","2017-02-21","30"
"SG","2017-02-22","27"
"SG","2017-02-23","29"
"SG","2017-02-24","24"
"SG","2017-02-25","34"
"SG","2017-02-26","23"
"SG","2017-02-27","26"
"SG","2017-02-28","17"
"SG","2017-03-01","34"
"SG","2017-03-02","34"
"SG","2017-03-03","20"
"SG","2017-03-04","26"
"SG","2017-03-05","38"
"SG","2017-03-06","26"
"SG","2017-03-07","33"
"SG","2017-03-08","21"
"SG","2017-03-09","31"
"SG","2017-03-10","26"
"SG","2017-03-11","26"
"SG","2017-03-12","23"
"SG","2017-03-13","20"
"SG","2017-03-14","32"
"SG","2017-03-15","36"
"SG","2017-03-16","35"
"SG","2017-03-17","24"
"SG","2017-03-18","19"
"SG","2017-03-19","27"
"SG","2017-03-20","32"
"SG","2017-03-21","31"
"SG","2017-03-22","27"
"SG","2017-03-23","40"
"SG","2017-03-24","27"
"SG","2017-03-25","19"
"SG","2017-03-26","30"
"SG","2017-03-27","32"
"SG","2017-03-28","31"
"SG","2017-03-29","24"
"SG","2017-03-30","26"
"SG","2017-03-31","32"
"SG","2017-04-01","36"
"SG","2017-04-02","21"
"SG","2017-04-03","18"
"SG","2017-04-04","16"
"SG","2017-04-05","34"
"SG","2017-04-06","35"
"SG","2017-04-07","24"
"SG","2017-04-08","21"
"SG","2017-04-09","28"
"SG","2017-04-10","32"
"SG","2017-04-11","19"
"SG","2017-04-12","32"
"SG","2017-04-13","26"
"SG","2017-04-14","32"
"SG","2017-04-15","28"
"SG","2017-04-16","26"
"SG","2017-04-17","28"
"SG","2017-04-18","29"
"SG","2017-04-19","28"
"SG","2017-04-20","16"
"SG","2017-04-21","30"
"SG","2017-04-22","29"
"SG","2017-04-23","24"
"SG","2017-04-24","22"
"SG","2017-04-25","40"
"SG","2017-04-26","32"
"SG","2017-04-27","26"
"SG","2017-04-28","29"
"SG","2017-04-29","21"
"SG","2017-04-30","30"
"SG","2017-05-01","31"
"SG","2017-05-02","27"
"SG","2017-05-03","26"
"SG","2017-05-04","20"
"SG","2017-05-05","31"
"SG","2017-05-06","33"
"SG","2017-05-07","13"
"SG","2017-05-08","25"
"SG","2017-05-09","23"
"SG","2017-05-10","28"
"SG","2017-05-11","35"
"SG","2017-05-12","24"
"SG","2017-05-13","32"
"SG","2017-05-14","33"
"SG","2017-05-15","26"
"SG","2017-05-16","28"
"SG","2017-05-17","28"
"SG","2017-05-18","37"
"SG","2017-05-19","23"
"SG","2017-05-20","25"
"SG","2017-05-21","22"
"SG","2017-05-22","42"
"SG","2017-05-23","35"
"SG","2017-05-24","32"
"SG","2017-05-25","21"
"SG","2017-05-26","36"
"SG","2017-05-27","24"
"SG","2017-05-28","29"
"SG","2017-05-29","24"
"SG","2017-05-30","23"
"SG","2017-05-31","35"
"SG","2017-06-01","21"
"TH","2017-01-01","34"
"TH","2017-01-02","29"
"TH","2017-01-03","22"
"TH","2017-01-04","33"
"TH","2017-01-05","28"
"TH","2017-01-06","23"
"TH","2017-01-07","29"
"TH","2017-01-08","33"
"TH","2017-01-09","19"
"TH","2017-01-10","32"
"TH","2017-01-11","30"
"TH","2017-01-12","26"
"TH","2017-01-13","29"
"TH","2017-01-14","30"
"TH","2017-01-15","23"
"TH","2017-01-16","35"
"TH","2017-01-17","27"
"TH","2017-01-18","26"
"TH","2017-01-19","31"
"TH","2017-01-20","23"
"TH","2017-01-21","26"
"TH","2017-01-22","28"
"TH","2017-01-23","25"
"TH","2017-01-24","25"
"TH","2017-01-25","28"
"TH","2017-01-26","28"
"TH","2017-01-27","26"
"TH","2017-01-28","27"
"TH","2017-01-29","26"
"TH","2017-01-30","26"
"TH","2017-01-31","30"
"TH","2017-02-01","28"
"TH","2017-02-02","32"
"TH","2017-02-03","35"
"TH","2017-02-04","23"
"TH","2017-02-05","34"
"TH","2017-02-06","31"
"TH","2017-02-07","24"
"TH","2017-02-08","20"
"TH","2017-02-09","29"
"TH","2017-02-10","22"
"TH","2017-02-11","22"
"TH","2017-02-12","24"
"TH","2017-02-13","26"
"TH","2017-02-14","24"
"TH","2017-02-15","25"
"TH","2017-02-16","27"
"TH","2017-02-17","26"
"TH","2017-02-18","24"
"TH","2017-02-19","35"
"TH","2017-02-20","32"
"TH","2017-02-21","28"
"TH","2017-02-22","28"
"TH","2017-02-23","22"
"TH","2017-02-24","35"
"TH","2017-02-25","30"
"TH","2017-02-26","31"
"TH","2017-02-27","28"
"TH","2017-02-28","22"
"TH","2017-03-01","24"
"TH","2017-03-02","29"
"TH","2017-03-03","25"
"TH","2017-03-04","18"
"TH","2017-03-05","20"
"TH","2017-03-06","22"
"TH","2017-03-07","29"
"TH","2017-03-08","28"
"TH","2017-03-09","24"
"TH","2017-03-10","25"
"TH","2017-03-11","27"
"TH","2017-03-12","22"
"TH","2017-03-13","35"
"TH","2017-03-14","30"
"TH","2017-03-15","30"
"TH","2017-03-16","28"
"TH","2017-03-17","36"
"TH","2017-03-18","22"
"TH","2017-03-19","31"
"TH","2017-03-20","42"
"TH","2017-03-21","22"
"TH","2017-03-22","24"
"TH","2017-03-23","32"
"TH","2017-03-24","25"
"TH","2017-03-25","26"
"TH","2017-03-26","37"
"TH","2017-03-27","21"
"TH","2017-03-28","32"
"TH","2017-03-29","27"
"TH","2017-03-30","22"
"TH","2017-03-31","33"
"TH","2017-04-01","33"
"TH","2017-04-02","27"
"TH","2017-04-03","21"
"TH","2017-04-04","29"
"TH","2017-04-05","32"
"TH","2017-04-06","28"
"TH","2017-04-07","33"
"TH","2017-04-08","23"
"TH","2017-04-09","26"
"TH","2017-04-10","32"
"TH","2017-04-11","30"
"TH","2017-04-12","39"
"TH","2017-04-13","34"
"TH","2017-04-14","27"
"TH","2017-04-15","25"
"TH","2017-04-16","21"
"TH","2017-04-17","32"
"TH","2017-04-18","38"
"TH","2017-04-19","22"
"TH","2017-04-20","29"
"TH","2017-04-21","12"
"TH","2017-04-22","34"
"TH","2017-04-23","22"
"TH","2017-04-24","31"
"TH","2017-04-25","26"
"TH","2017-04-26","34"
"TH","2017-04-27","32"
"TH","2017-04-28","21"
"TH","2017-04-29","24"
"TH","2017-04-30","23"
"TH","2017-05-01","24"
"TH","2017-05-02","23"
"TH","2017-05-03","24"
"TH","2017-05-04","25"
"TH","2017-05-05","21"
"TH","2017-05-06","22"
"TH","2017-05-07","24"
"TH","2017-05-08","28"
"TH","2017-05-09","28"
"TH","2017-05-10","35"
"TH","2017-05-11","25"
"TH","2017-05-12","31"
"TH","2017-05-13","28"
"TH","2017-05-14","20"
"TH","2017-05-15","22"
"TH","2017-05-16","25"
"TH","2017-05-17","32"
"TH","2017-05-18","25"
"TH","2017-05-19","30"
"TH","2017-05-20","26"
"TH","2017-05-21","15"
"TH","2017-05-22","19"
"TH","2017-05-23","30"
"TH","2017-05-24","34"
"TH","2017-05-25","25"
"TH","2017-05-26","27"
"TH","2017-05-27","32"
"TH","2017-05-28","27"
"TH","2017-05-29","24"
"TH","2017-05-30","26"
"TH","2017-05-31","26"
"TH","2017-06-01","29"
"TW","2017-01-01","30"
"TW","2017-01-02","38"
"TW","2017-01-03","25"
"TW","2017-01-04","31"
"TW","2017-01-05","31"
"TW","2017-01-06","32"
"TW","2017-01-07","32"
"TW","2017-01-08","22"
"TW","2017-01-09","35"
"TW","2017-01-10","27"
"TW","2017-01-11","36"
"TW","2017-01-12","35"
"TW","2017-01-13","31"
"TW","2017-01-14","35"
"TW","2017-01-15","29"
"TW","2017-01-16","33"
"TW","2017-01-17","36"
"TW","2017-01-18","21"
"TW","2017-01-19","34"
"TW","2017-01-20","27"
"TW","2017-01-21","26"
"TW","2017-01-22","33"
"TW","2017-01-23","21"
"TW","2017-01-24","26"
"TW","2017-01-25","32"
"TW","2017-01-26","24"
"TW","2017-01-27","25"
"TW","2017-01-28","22"
"TW","2017-01-29","35"
"TW","2017-01-30","22"
"TW","2017-01-31","31"
"TW","2017-02-01","24"
"TW","2017-02-02","36"
"TW","2017-02-03","28"
"TW","2017-02-04","33"
"TW","2017-02-05","25"
"TW","2017-02-06","36"
"TW","2017-02-07","36"
"TW","2017-02-08","31"
"TW","2017-02-09","26"
"TW","2017-02-10","30"
"TW","2017-02-11","33"
"TW","2017-02-12","34"
"TW","2017-02-13","31"
"TW","2017-02-14","24"
"TW","2017-02-15","31"
"TW","2017-02-16","32"
"TW","2017-02-17","30"
"TW","2017-02-18","32"
"TW","2017-02-19","36"
"TW","2017-02-20","35"
"TW","2017-02-21","23"
"TW","2017-02-22","34"
"TW","2017-02-23","24"
"TW","2017-02-24","26"
"TW","2017-02-25","27"
"TW","2017-02-26","27"
"TW","2017-02-27","24"
"TW","2017-02-28","31"
"TW","2017-03-01","26"
"TW","2017-03-02","23"
"TW","2017-03-03","41"
"TW","2017-03-04","25"
"TW","2017-03-05","25"
"TW","2017-03-06","23"
"TW","2017-03-07","30"
"TW","2017-03-08","34"
"TW","2017-03-09","26"
"TW","2017-03-10","29"
"TW","2017-03-11","25"
"TW","2017-03-12","22"
"TW","2017-03-13","21"
"TW","2017-03-14","23"
"TW","2017-03-15","20"
"TW","2017-03-16","25"
"TW","2017-03-17","29"
"TW","2017-03-18","33"
"TW","2017-03-19","23"
"TW","2017-03-20","28"
"TW","2017-03-21","31"
"TW","2017-03-22","19"
"TW","2017-03-23","22"
"TW","2017-03-24","28"
"TW","2017-03-25","16"
"TW","2017-03-26","22"
"TW","2017-03-27","30"
"TW","2017-03-28","26"
"TW","2017-03-29","32"
"TW","2017-03-30","32"
"TW","2017-03-31","41"
"TW","2017-04-01","37"
"TW","2017-04-02","35"
"TW","2017-04-03","40"
"TW","2017-04-04","18"
"TW","2017-04-05","41"
"TW","2017-04-06","21"
"TW","2017-04-07","15"
"TW","2017-04-08","30"
"TW","2017-04-09","24"
"TW","2017-04-10","22"
"TW","2017-04-11","28"
"TW","2017-04-12","34"
"TW","2017-04-13","25"
"TW","2017-04-14","28"
"TW","2017-04-15","38"
"TW","2017-04-16","21"
"TW","2017-04-17","30"
"TW","2017-04-18","34"
"TW","2017-04-19","38"
"TW","2017-04-20","25"
"TW","2017-04-21","38"
"TW","2017-04-22","24"
"TW","2017-04-23","34"
"TW","2017-04-24","39"
"TW","2017-04-25","21"
"TW","2017-04-26","29"
"TW","2017-04-27","35"
"TW","2017-04-28","27"
"TW","2017-04-29","26"
"TW","2017-04-30","27"
"TW","2017-05-01","28"
"TW","2017-05-02","27"
"TW","2017-05-03","30"
"TW","2017-05-04","29"
"TW","2017-05-05","35"
"TW","2017-05-06","21"
"TW","2017-05-07","30"
"TW","2017-05-08","27"
"TW","2017-05-09","25"
"TW","2017-05-10","27"
"TW","2017-05-11","16"
"TW","2017-05-12","24"
"TW","2017-05-13","29"
"TW","2017-05-14","20"
"TW","2017-05-15","27"
"TW","2017-05-16","32"
"TW","2017-05-17","27"
"TW","2017-05-18","26"
"TW","2017-05-19","33"
"TW","2017-05-20","24"
"TW","2017-05-21","29"
"TW","2017-05-22","34"
"TW","2017-05-23","27"
"TW","2017-05-24","39"
"TW","2017-05-25","32"
"TW","2017-05-26","25"
"TW","2017-05-27","21"
"TW","2017-05-28","26"
"TW","2017-05-29","29"
"TW","2017-05-30","19"
"TW","2017-05-31","30"
"TW","2017-06-01","41"
"VN","2017-01-01","37"
"VN","2017-01-02","23"
"VN","2017-01-03","30"
"VN","2017-01-04","35"
"VN","2017-01-05","27"
"VN","2017-01-06","28"
"VN","2017-01-07","29"
"VN","2017-01-08","30"
"VN","2017-01-09","28"
"VN","2017-01-10","35"
"VN","2017-01-11","30"
"VN","2017-01-12","27"
"VN","2017-01-13","30"
"VN","2017-01-14","30"
"VN","2017-01-15","35"
"VN","2017-01-16","25"
"VN","2017-01-17","36"
"VN","2017-01-18","31"
"VN","2017-01-19","34"
"VN","2017-01-20","33"
"VN","2017-01-21","27"
"VN","2017-01-22","34"
"VN","2017-01-23","21"
"VN","2017-01-24","19"
"VN","2017-01-25","33"
"VN","2017-01-26","20"
"VN","2017-01-27","24"
"VN","2017-01-28","37"
"VN","2017-01-29","16"
"VN","2017-01-30","26"
"VN","2017-01-31","18"
"VN","2017-02-01","22"
"VN","2017-02-02","26"
"VN","2017-02-03","21"
"VN","2017-02-04","33"
"VN","2017-02-05","30"
"VN","2017-02-06","27"
"VN","2017-02-07","37"
"VN","2017-02-08","35"
"VN","2017-02-09","32"
"VN","2017-02-10","22"
"VN","2017-02-11","26"
"VN","2017-02-12","36"
"VN","2017-02-13","21"
"VN","2017-02-14","22"
"VN","2017-02-15","44"
"VN","2017-02-16","29"
"VN","2017-02-17","22"
"VN","2017-02-18","14"
"VN","2017-02-19","32"
"VN","2017-02-20","32"
"VN","2017-02-21","21"
"VN","2017-02-22","26"
"VN","2017-02-23","22"
"VN","2017-02-24","26"
"VN","2017-02-25","28"
"VN","2017-02-26","30"
"VN","2017-02-27","28"
"VN","2017-02-28","28"
"VN","2017-03-01","30"
"VN","2017-03-02","24"
"VN","2017-03-03","25"
"VN","2017-03-04","29"
"VN","2017-03-05","25"
"VN","2017-03-06","23"
"VN","2017-03-07","30"
"VN","2017-03-08","21"
"VN","2017-03-09","31"
"VN","2017-03-10","42"
"VN","2017-03-11","25"
"VN","2017-03-12","31"
"VN","2017-03-13","38"
"VN","2017-03-14","26"
"VN","2017-03-15","27"
"VN","2017-03-16","21"
"VN","2017-03-17","27"
"VN","2017-03-18","33"
"VN","2017-03-19","26"
"VN","2017-03-20","26"
"VN","2017-03-21","19"
"VN","2017-03-22","29"
"VN","2017-03-23","20"
"VN","2017-03-24","24"
"VN","2017-03-25","32"
"VN","2017-03-26","36"
"VN","2017-03-27","34"
"VN","2017-03-28","19"
"VN","2017-03-29","19"
